id,ordinal,value
GA_Gunde_HeavyMeleeDotBoost,0,Cooldown.Gunde.HeavyMeleeDotBoost
GA_Gunde_InstantAoeDot,0,Cooldown.Gunde.InstantAoeDot
GA_Gunde_InstantAoeWithBuff,0,Cooldown.Gunde.InstantAoeWithBuff
GA_Gunde_InstantWhirlwindAoe,0,Cooldown.Gunde.InstantWhirlwindAoe
GA_Gunde_JumpToLocation,0,Cooldown.Ink.MoveToLocationAoeDamage
GA_Gunde_SingleTargetInterrupt,0,Cooldown.Gunde.SingleTargetInterrupt
GA_Gunde_SingleTargetPull,0,Cooldown.Gunde.SingleTargetPull
GA_Gunde_Talent_DotTransfer_Aoe,0,Cooldown.Gunde.DotTransfer
GA_Gunde_TargetedAoeProjectile,0,Cooldown.Gunde.TargetedAoeProjectile
GA_Ink_AoeFear_C,0,Cooldown.Ink.AoeFear
GA_Ink_AutoAttackBuff_InstantAttack_C,0,Cooldown.Ink.AutoAttackBuff.InstantAttack
GA_Ink_BouncyProjectile_C,0,Cooldown.Ink.BouncyProjectile
GA_Ink_ChargedBuff_C,0,Cooldown.Ink.ChargedBuff
GA_Ink_CleaveAttack_C,0,Cooldown.Ink.CleaveAttack
GA_Ink_CostReductionBuff_C,0,Cooldown.Ink.CostReductionBuff
GA_Ink_EnhancedChargedBuff,0,Cooldown.Ink.EnhancedChargedBuff
GA_Ink_HeavySingleTargetAttack_C,0,Cooldown.Ink.HeavySingleTargetAttack
GA_Ink_LowHealthSingleTargetResourceDamage_C,0,Cooldown.Ink.LowHealthSingleTargetResourceDamage
GA_Ink_MeleeInterrupt_C,0,Cooldown.Ink.MeleeInterrupt
GA_Ink_MoveToLocationAoeDamage_C,0,Cooldown.Ink.MoveToLocationAoeDamage
GA_Ink_SecondChanceSingleTargetAttack_C,0,Cooldown.Ink.SecondChanceSingleTargetAttack
GA_Ink_SelfDefenceBuff_C,0,Cooldown.Ink.SelfDefenceBuff
GA_Ink_SingleTargetHeavyNonSpender_C,0,Cooldown.Ink.SingleTargetHeavyNonSpender
GA_Ink_Taunt_C,0,Cooldown.Ink.Taunt
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,0,Cooldown.Lisa.CastedProjectileDamageIncreaseDebuff
GA_Lisa_ChanneledHealOrDamageProjectiles_C,0,Cooldown.Lisa.ChanneledHealOrDamageProjectiles
GA_Lisa_InstantSelfBuff_C,0,Cooldown.Lisa.InstantSelfBuff
GA_Lisa_SingleAllyDispel_C,0,Cooldown.Lisa.SingleAllyDispel
GA_Lisa_SingleTargetDamageImmunityBuff_C,0,Cooldown.Lisa.SingleTargetDamageImmunityBuff
GA_Lisa_SingleTargetDot_C,0,Cooldown.Lisa.SingleTargetDot
GA_Lisa_TargetedAoeSilence_C,0,Cooldown.Lisa.TargetedAoeSilence
GA_Lisa_TeleportForward_C,0,Cooldown.Lisa.TeleportForward
GA_Mara_BleedAttackSpender_C,0,Cooldown.Mara.BleedAttackSpender
GA_Mara_ChargedDoubleAttackBuilder_C,0,Cooldown.Mara.ChargedDoubleAttackBuilder
GA_Mara_ChargedResourceRefillSelfBuff_C,0,Cooldown.Mara.ChargedResourceRefillSelfBuff
GA_Mara_ChargedTeleportBehindTarget_C,0,Cooldown.Mara.ChargedTeleportBehindTarget
GA_Mara_MeleeInterrupt_C,0,Cooldown.Mara.MeleeInterrupt
GA_Mara_ResetCooldownRefillResouces_C,0,Cooldown.Mara.ResetCooldownRefillResources
GA_Mara_SelfDefenceBuff_C,0,Cooldown.Mara.SelfDefenceBuff
GA_Mara_Stealth_C,0,Cooldown.Mara.Stealth
GA_Mara_StunSpender_C,0,Cooldown.Mara.StunSpender
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,0,Cooldown.Mara.ResetCooldownRefillResources
GA_Meiko_AoePull_C,0,Cooldown.Meiko.AoePull
GA_Meiko_ChargedForwardDash_C,0,Cooldown.Meiko.ChargedForwardDash
GA_Meiko_DamageSoakBuff_C,0,Cooldown.Meiko.DamageSoakBuff
GA_Meiko_FrontalAoeDebuff_C,0,Cooldown.Meiko.FrontalAoeDebuff
GA_Meiko_InstantSelfDefensive_C,0,Cooldown.Meiko.InstantSelfDefensive
GA_Meiko_MeleeInterrupt,0,Cooldown.Meiko.MeleeInterrupt
GA_Meiko_MoveToLocationAoeDamage_C,0,Cooldown.Meiko.MoveToLocationAoeDamage
GA_Meiko_RangedTaunt_C,0,Cooldown.Meiko.RangedTaunt
GA_Meiko_TauntTotem,0,Cooldown.Meiko.TauntTotem
GA_Mosse_DurationalAoeHealPlacement_C,0,Cooldown.Mosse.DurationalAoeHealPlacement
GA_Mosse_HealingAoeTotem,0,Cooldown.Mosse.HealingTotem
GA_Mosse_InstantSelfEscapeBuff,0,Cooldown.Mosse.InstantSelfEscapeBuff
GA_Mosse_PlacedAoeBuff,0,Cooldown.Mosse.PlacedAoeBuff
GA_Mosse_ProjectileTurrets,0,Cooldown.Mosse.ProjectileTurrets
GA_Mosse_SingleTargetCastedDamageReduction,0,Cooldown.Mosse.SingleTargetCastedDamageReduction
GA_Mosse_SingleTargetDispel_C,0,Cooldown.Mosse.SingleTargetDispel
GA_Mosse_TurretChannelHeal,0,Cooldown.Mosse.TurretChannelHeal
GA_Rime_AutoProjectileOnResourceGainBuff,0,Cooldown.Rime.AutoProjectileOnResourceGainBuff
GA_Rime_CastedDebuffAoeDamage,0,Cooldown.Rime.CastedDebuffAoeDamage
GA_Rime_ChanneledBeamSingleDamage,0,Cooldown.Rime.ChanneledBeamSingleDamage
GA_Rime_DamageAsAoeHealingBuff,0,Cooldown.Rime.DamageAsAoeHealingBuff
GA_Rime_DashForward_C,0,Cooldown.Rime.DashForward
GA_Rime_FullResourcesSelfBuff,0,Cooldown.Rime.FullResourcesSelfBuff
GA_Rime_InstantConeKnockback_C,0,Cooldown.Rime.InstantConeKnockback
GA_Rime_InstantSingleDamage,0,Cooldown.Rime.InstantSingleDamage
GA_Rime_InstantSingleInterrupt_C,0,Cooldown.Rime.InstantSingleInterrupt
GA_Rime_OnTargetPulsatingAoe_C,0,Cooldown.Rime.OnTargetPulsatingAoe
GA_Rime_SelfDefenceBuff_C,0,Cooldown.Rime.SelfDefenceBuff
GA_Rime_Talent_SpendersSwap_MultiTargets,0,Cooldown.Rime.OnTargetPulsatingAoe
GA_Rime_TargetedPeriodicProjectileAoe,0,Cooldown.Rime.TargetedPeriodicProjectileAoe
GA_Sune_AoeMelee,0,Cooldown.Sune.AoeMelee
GA_Sune_AtTargetInstantAoe,0,Cooldown.Sune.AtTargetInstantAoe
GA_Sune_BuffedTargetedCastedHealOrDamage,0,Cooldown.Sune.BuffedTargetedCastedHealOrDamage
GA_Sune_DamageTransferAura,0,Cooldown.Sune.DamageTransferAura
GA_Sune_DroppedPulseAoe,0,Cooldown.Sune.DroppedPulseAoe
GA_Sune_InstantCleaveMelee,0,Cooldown.Sune.InstantCleaveMelee
GA_Sune_InstantConeStunAndPull,0,Cooldown.Sune.InstantConeStunAndPull
GA_Sune_SingleTargetAbsorb,0,Cooldown.Sune.SingleTargetAbsorb
GA_Sune_SingleTargetDamageTransfer,0,Cooldown.Sune.SingleTargetDamageTransfer
GA_Sune_SingleTargetInterrupt,0,Cooldown.Sune.SingleTargetInterrupt
GA_Sune_SingleTargetTaunt,0,Cooldown.Sune.SingleTargetTaunt
GA_Sune_TargetedLeapAoe,0,Cooldown.Sune.TargetedLeapAoe
GA_Vigor_CastedSingleTargetDamage_C,0,Cooldown.Vigor.CastedSingleTargetDamage
GA_Vigor_CastedSingleTargetHeal_C,0,Cooldown.Vigor.CastedSingleTargetHeal
GA_Vigor_ChargedMovementSpeedSelfBuff_C,0,Cooldown.Vigor.ChargedMovementSpeedSelfBuff
GA_Vigor_DamageReductionAndImmunityBuff_C,0,Cooldown.Vigor.DamageReductionAndImmunityBuff
GA_Vigor_InstantAoeHeal_C,0,Cooldown.Vigor.InstantAoeHeal
GA_Vigor_InstantFrontalConeDamageHeal_C,0,Cooldown.Vigor.InstantFrontalConeDamageHeal
GA_Vigor_InstantResourceGain,0,Cooldown.Vigor.InstantResourceGain
GA_Vigor_PartyHealAndSelfBuff_C,0,Cooldown.Vigor.PartyHealAndSelfBuff
GA_Vigor_SingleAllyDispel_C,0,Cooldown.Vigor.SingleAllyDispel
GA_Vigor_SingleTargetAbsorb,0,Cooldown.Vigor.SingleTargetAbsorb
GA_Vigor_SingleTargetChargedHot_C,0,Cooldown.Vigor.SingleTargetChargedHot
GA_Vigor_SingleTargetDot_C,0,Cooldown.Vigor.SingleTargetDot
GA_Vigor_SkillshotAoeProjectile,0,Cooldown.Vigor.SkillshotAoeProjectile
GA_Warmaster_AoeIncite,0,Cooldown.Warmaster.AoeIncite
GA_Warmaster_BouncyProjectile_C,0,Cooldown.Warmaster.BouncyProjectile
GA_Warmaster_DefenceBuff_C,0,Cooldown.Warmaster.DefenceBuff
GA_Warmaster_HeavyMelee_C,0,Cooldown.Warmaster.HeavyMelee
GA_Warmaster_InstantMeleeCleave,0,Cooldown.Warmaster.InstantMeleeCleave
GA_Warmaster_MeleeAoeSlow_C,0,Cooldown.Warmaster.MeleeAoeSlow
GA_Warmaster_MeleeCleave_C,0,Cooldown.Warmaster.MeleeCleave
GA_Warmaster_MeleeInterrupt_C,0,Cooldown.Warmaster.MeleeInterrupt
GA_Warmaster_MoveSpeedBuff,0,Cooldown.Warmaster.MoveSpeedBuff
GA_Warmaster_MoveToTargetStun_C,0,Cooldown.Warmaster.MoveToTargetStun
GA_Warmaster_NoResourceLossSelfBuff_C,0,Cooldown.Warmaster.NoResourceLossSelfBuff
GA_Warmaster_RangedTaunt_C,0,Cooldown.Warmaster.RangedTaunt
