id,ordinal,value
GE_BaseLogic_Fear,0,EffectType.CrowdControl
GE_BaseLogic_Fear,1,EffectType.GeneratesThreat
GE_BaseLogic_Fear,2,EffectType.Harmful
GE_BaseLogic_Fear,3,EffectType.Silencing
GE_BaseLogic_Fear,4,EffectLogic.RemoveOnDeath
GE_BaseLogic_Fear,5,EffectLogic.System
GE_BlackmistShadowMinion_Cast_Buff,0,EffectVisualization.Icon
GE_BlackmistShadowMinion_Cast_Buff,1,EffectType.Buff
GE_BlackmistShadowMinion_Cast_Buff,2,EffectType.Beneficial
GE_BlackmistShadowMinion_Cast_Buff,3,EffectType.Magic.Shadow
GE_BlackmistShadowMinion_Cast_Buff,4,EffectLogic.NotDispellable
GE_BlackmistShadowMinion_Cast_Damage,0,EffectType.Harmful
GE_BlackmistShadowMinion_Cast_Damage,1,EffectType.Magic.Shadow
GE_BlackmistShadowMinion_Cast_Debuff,0,EffectType.Harmful
GE_BlackmistShadowMinion_Cast_Debuff,1,EffectType.Debuff
GE_BlackmistShadowMinion_Cast_Debuff,2,EffectType.Magic.Shadow
GE_BlackmistShadowMinion_Cast_Debuff,3,EffectLogic.NotDispellable
GE_BlackmistShadowMinion_Cast_Debuff,4,EffectVisualization.Icon
GE_BlackmistShadowMinion_Cast_HasteBuff,0,EffectType.Buff
GE_BlackmistShadowMinion_Cast_HasteBuff,1,EffectType.Beneficial
GE_BlackmistShadowMinion_Cast_HasteBuff,2,EffectType.Magic.Shadow
GE_BlackmistShadowMinion_Cast_HasteBuff,3,EffectLogic.NotDispellable
GE_BlackmistShadowMinion_OnDeathExplosion_Damage,0,EffectType.Harmful
GE_BlackmistShadowMinion_OnDeathExplosion_Damage,1,EffectType.Magic.Shadow
GE_BlackmistShadowMinion_OnDeathExplosion_FriendlyDamage,0,EffectType.Harmful
GE_BlackmistShadowMinion_OnDeathExplosion_FriendlyDamage,1,EffectType.Magic.Shadow
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,0,EffectType.Harmful
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,1,EffectType.Magic.Shadow
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,2,EffectType.Stun
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,3,EffectType.CrowdControl
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,4,EffectType.Debuff
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,5,EffectVisualization.Icon
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,6,EffectLogic.NotDispellable
GE_BlackmistShadowMinion_OnDeathExplosion_Stun,7,EffectLogic.RemoveOnDeath
GE_BossVikingMystic_RuneMinion_Cast_Buff,0,EffectVisualization.Icon
GE_BossVikingMystic_RuneMinion_Cast_Buff,1,EffectType.Buff
GE_BossVikingMystic_RuneMinion_Cast_Buff,2,EffectType.Beneficial
GE_BossVikingMystic_RuneMinion_Cast_Buff,3,EffectType.Magic.Shadow
GE_BossVikingMystic_RuneMinion_Cast_Buff,4,EffectLogic.NotDispellable
GE_BossVikingMystic_RuneMinion_Cast_Damage,0,EffectType.Harmful
GE_BossVikingMystic_RuneMinion_Cast_Damage,1,EffectType.Magic.Shadow
GE_BossVikingMystic_RuneMinion_Cast_Debuff,0,EffectType.Harmful
GE_BossVikingMystic_RuneMinion_Cast_Debuff,1,EffectType.Debuff
GE_BossVikingMystic_RuneMinion_Cast_Debuff,2,EffectType.Magic.Shadow
GE_BossVikingMystic_RuneMinion_Cast_Debuff,3,EffectLogic.NotDispellable
GE_BossVikingMystic_RuneMinion_Cast_Debuff,4,EffectVisualization.Icon
GE_BossVikingMystic_RuneMinion_Cast_HasteBuff,0,EffectType.Buff
GE_BossVikingMystic_RuneMinion_Cast_HasteBuff,1,EffectType.Beneficial
GE_BossVikingMystic_RuneMinion_Cast_HasteBuff,2,EffectType.Magic.Shadow
GE_BossVikingMystic_RuneMinion_Cast_HasteBuff,3,EffectLogic.NotDispellable
GE_BossVikingMystic_RuneMinion_OnDeathExplosion_Damage,0,EffectType.Harmful
GE_BossVikingMystic_RuneMinion_OnDeathExplosion_Damage,1,EffectType.Magic.Shadow
GE_Bowguy_AimSlow,0,EffectLogic.System
GE_Bowguy_AimSlow,1,EffectLogic.RemoveOnDeath
GE_Bowguy_AoeProjectileDamage_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_AoeProjectileDamage_Damage,1,EffectType.Harmful
GE_Bowguy_AoeProjectileDamage_Damage,2,EffectType.Physical
GE_Bowguy_AoeProjectileDamage_Damage,3,CustomAssetTags.Bowguy.AoeProjectileDamage.Damage
GE_Bowguy_AoeProjectileDamage_Damage_Magical,0,EffectType.GeneratesThreat
GE_Bowguy_AoeProjectileDamage_Damage_Magical,1,EffectType.Harmful
GE_Bowguy_AoeProjectileDamage_Damage_Magical,2,EffectType.Magic.Arcane
GE_Bowguy_AoeProjectileDamage_Damage_Magical,3,CustomAssetTags.Bowguy.AoeProjectileDamage.Damage
GE_Bowguy_AoeProjectileDamage_Proc,0,EffectLogic.System
GE_Bowguy_AoeProjectileDamage_Proc,1,EffectLogic.RemoveOnDeath
GE_Bowguy_AoeProjectileDamage_Proc,2,EffectType.Beneficial
GE_Bowguy_CastedBouncyProjectileDamage_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_CastedBouncyProjectileDamage_Damage,1,EffectType.Harmful
GE_Bowguy_CastedBouncyProjectileDamage_Damage,2,EffectType.Physical
GE_Bowguy_CastedProjectileDamage_Buff,0,EffectVisualization.Icon
GE_Bowguy_CastedProjectileDamage_Buff,1,EffectType.Beneficial
GE_Bowguy_CastedProjectileDamage_Buff,2,EffectLogic.RemoveOnDeath
GE_Bowguy_CastedProjectileDamage_Buff,3,EffectVisualization.IconOnPartyUnitFrame
GE_Bowguy_CastedProjectileDamage_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_CastedProjectileDamage_Damage,1,EffectType.Harmful
GE_Bowguy_CastedProjectileDamage_Damage,2,EffectType.Physical
GE_Bowguy_CastedProjectileDamage_Damage,3,EffectType.SourceAbility.Basic
GE_Bowguy_CastedProjectileHeavyDamage_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_CastedProjectileHeavyDamage_Damage,1,EffectType.Harmful
GE_Bowguy_CastedProjectileHeavyDamage_Damage,2,EffectType.Physical
GE_Bowguy_ChanneledMultiProjectileDebuff_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_ChanneledMultiProjectileDebuff_Damage,1,EffectType.Harmful
GE_Bowguy_ChanneledMultiProjectileDebuff_Damage,2,EffectType.Physical
GE_Bowguy_ChanneledMultiProjectileDebuff_Damage,3,CustomAssetTags.Bowguy.ChanneledMultiProjectileDebuff
GE_Bowguy_ChanneledMultiProjectileDebuff_Damage,4,CustomAssetTags.Bowguy.Talent.TargetedAoeDamage.IncreasedInstantMarkTriggerChance.ChanneledMultiTargetDebuff
GE_Bowguy_ChargedMoveWithDirection_Active,0,EffectLogic.System
GE_Bowguy_ChargedMoveWithDirection_Active,1,EffectLogic.RemoveOnDeath
GE_Bowguy_DurationalAoeDamage_Buff,0,EffectType.Beneficial
GE_Bowguy_DurationalAoeDamage_Buff,1,EffectLogic.RemoveOnDeath
GE_Bowguy_DurationalAoeDamage_Buff,2,EffectVisualization.Icon
GE_Bowguy_DurationalAoeDamage_Buff,3,EffectVisualization.IconOnPartyUnitFrame
GE_Bowguy_DurationalAoeDamage_Buff,4,EffectLogic.AlwaysApply
GE_Bowguy_DurationalAoeDamage_Buff,5,EffectLogic.NotDispellable
GE_Bowguy_DurationalAoeDamage_Buff,6,EffectType.Magic.Arcane
GE_Bowguy_DurationalAoeDamage_Visual,0,EffectLogic.RemoveOnDeath
GE_Bowguy_DurationalAoeDamage_Visual,1,EffectLogic.System
GE_Bowguy_InstantMarkTarget_AoeDamage,0,EffectType.GeneratesThreat
GE_Bowguy_InstantMarkTarget_AoeDamage,1,EffectType.Harmful
GE_Bowguy_InstantMarkTarget_AoeDamage,2,EffectType.Magic.Arcane
GE_Bowguy_InstantMarkTarget_AoeDamage,3,CustomAssetTags.Bowguy.InstantMarkTarget.RelevantDamageEffect
GE_Bowguy_InstantMarkTarget_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_InstantMarkTarget_Damage,1,EffectType.Harmful
GE_Bowguy_InstantMarkTarget_Damage,2,EffectType.Magic.Arcane
GE_Bowguy_InstantMarkTarget_Damage,3,CustomAssetTags.Bowguy.InstantMarkTarget.RelevantDamageEffect
GE_Bowguy_InstantMarkTarget_Debuff,0,EffectVisualization.Icon
GE_Bowguy_InstantMarkTarget_Debuff,1,EffectLogic.RemoveOnDeath
GE_Bowguy_InstantMarkTarget_Debuff,2,EffectType.Debuff
GE_Bowguy_InstantMarkTarget_Debuff,3,EffectType.Harmful
GE_Bowguy_InstantMarkTarget_Debuff,4,EffectType.Magic.Arcane
GE_Bowguy_InstantMarkTarget_Debuff,5,CustomAssetTags.Bowguy.InstantMarkTarget.RelevantDebuff
GE_Bowguy_InstantSingleInterrupt_Interrupt,0,EffectType.Harmful
GE_Bowguy_InstantSingleInterrupt_Interrupt,1,EffectType.GeneratesThreat
GE_Bowguy_InstantSingleInterrupt_Interrupt,2,EffectType.Magic.Frost
GE_Bowguy_ProcHasteBuff_Buff,0,EffectVisualization.Icon
GE_Bowguy_ProcHasteBuff_Buff,1,EffectType.Beneficial
GE_Bowguy_ProcHasteBuff_Buff,2,EffectLogic.RemoveOnDeath
GE_Bowguy_ProcHasteBuff_Buff,3,CustomAssetTags.Bowguy.ProcHasteBuff
GE_Bowguy_ProcHasteBuff_Buff,4,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_RangedAutoAttack_Damage,0,EffectType.Physical
GE_Bowguy_RangedAutoAttack_Damage,1,EffectType.Harmful
GE_Bowguy_RangedAutoAttack_Damage,2,EffectType.GeneratesThreat
GE_Bowguy_RangedAutoAttack_Damage,3,EffectType.AutoAttack
GE_Bowguy_RangedAutoAttack_Damage,4,CustomAssetTags.Bowguy.InstantMarkTarget.RelevantDebuff
GE_Bowguy_RangedAutoAttack_Proc,0,EffectLogic.System
GE_Bowguy_RangedAutoAttack_Proc,1,EffectLogic.RemoveOnDeath
GE_Bowguy_RangedAutoAttack_Proc,2,EffectType.Beneficial
GE_Bowguy_RangedAutoAttack_Proc,3,EffectVisualization.Icon
GE_Bowguy_RangedAutoAttack_Proc,4,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_ReducedCostCooldownRecoveryBuff_CooldownRecoveryBuff,0,EffectLogic.System
GE_Bowguy_ReducedCostCooldownRecoveryBuff_SelfBuff,0,EffectType.Beneficial
GE_Bowguy_ReducedCostCooldownRecoveryBuff_SelfBuff,1,EffectLogic.RemoveOnDeath
GE_Bowguy_ReducedCostCooldownRecoveryBuff_SelfBuff,2,EffectVisualization.Icon
GE_Bowguy_ReducedCostCooldownRecoveryBuff_SelfBuff,3,EffectLogic.AlwaysApply
GE_Bowguy_ReducedCostCooldownRecoveryBuff_SelfBuff,4,EffectLogic.NotDispellable
GE_Bowguy_ReducedCostCooldownRecoveryBuff_SelfBuff,5,EffectType.Magic.Arcane
GE_Bowguy_ReducedCostCooldownRecoveryBuff_SelfBuff,6,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_ReducedCostCooldownRecoveryBuff_Visual,0,EffectLogic.RemoveOnDeath
GE_Bowguy_ReducedCostCooldownRecoveryBuff_Visual,1,EffectLogic.System
GE_Bowguy_SelfBuffForAoeProjectile_SelfBuff,0,EffectVisualization.Icon
GE_Bowguy_SelfBuffForAoeProjectile_SelfBuff,1,EffectType.Beneficial
GE_Bowguy_SelfBuffForAoeProjectile_SelfBuff,2,EffectLogic.RemoveOnDeath
GE_Bowguy_SelfBuffForAoeProjectile_SelfBuff,3,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_SelfDefenceBuff_SelfBuff,0,EffectLogic.RemoveOnDeath
GE_Bowguy_SelfDefenceBuff_SelfBuff,1,EffectType.Beneficial
GE_Bowguy_SelfDefenceBuff_SelfBuff,2,EffectType.GeneratesThreat
GE_Bowguy_SelfDefenceBuff_SelfBuff,3,EffectVisualization.Icon
GE_Bowguy_SelfDefenceBuff_SelfBuff,4,EffectVisualization.IconOnPartyUnitFrame
GE_Bowguy_SelfDefenceBuff_SelfBuff,5,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_SelfDefenceBuff_SelfBuff,6,CustomAssetTags.Bowguy.SelfDefenceBuff.Buff
GE_Bowguy_SingleProjectileDamage_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_SingleProjectileDamage_Damage,1,EffectType.Harmful
GE_Bowguy_SingleProjectileDamage_Damage,2,EffectType.Magic.Arcane
GE_Bowguy_SingleProjectileDamage_Damage,3,EffectType.SourceAbility.Basic
GE_Bowguy_Talent_CastedProjectileDamage_AoeProjectileDamageEmpowered_SelfBuff,0,EffectVisualization.Icon
GE_Bowguy_Talent_CastedProjectileDamage_AoeProjectileDamageEmpowered_SelfBuff,1,EffectType.Beneficial
GE_Bowguy_Talent_CastedProjectileDamage_AoeProjectileDamageEmpowered_SelfBuff,2,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_CastedProjectileDamage_AoeProjectileDamageEmpowered_SelfBuff,3,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_Talent_CastedProjectileHeavyDamage_IncreasedIncomingDamageDebuff_Debuff,0,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_CastedProjectileHeavyDamage_IncreasedIncomingDamageDebuff_Debuff,1,EffectVisualization.Icon
GE_Bowguy_Talent_CastedProjectileHeavyDamage_IncreasedIncomingDamageDebuff_Debuff,2,EffectType.Harmful
GE_Bowguy_Talent_CastedProjectileHeavyDamage_IncreasedIncomingDamageDebuff_OwnerEffect,0,EffectLogic.System
GE_Bowguy_Talent_CastedProjectileHeavyDamage_InstantNoCooldownProc_Proc,0,EffectLogic.System
GE_Bowguy_Talent_CastedProjectileHeavyDamage_InstantNoCooldownProc_Proc,1,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_CastedProjectileHeavyDamage_InstantNoCooldownProc_Proc,2,EffectType.Beneficial
GE_Bowguy_Talent_CastedProjectileHeavyDamage_InstantNoCooldownProc_Proc,3,EffectVisualization.Icon
GE_Bowguy_Talent_CastedProjectileHeavyDamage_InstantNoCooldownProc_Proc,4,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_Talent_CastedProjectileHeavyDamage_NoBounceBuff_SelfBuff,0,EffectVisualization.Icon
GE_Bowguy_Talent_CastedProjectileHeavyDamage_NoBounceBuff_SelfBuff,1,EffectType.Beneficial
GE_Bowguy_Talent_CastedProjectileHeavyDamage_NoBounceBuff_SelfBuff,2,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_CastedProjectileHeavyDamage_NoBounceBuff_SelfBuff,3,CustomAssetTags.Bowguy.Talent.CastedProjectileHeavyDamage.NoBounceBuff
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Proc,0,EffectLogic.System
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Proc,1,EffectType.Beneficial
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Proc,2,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Stacker,0,EffectLogic.System
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Stacker,1,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Stacker,2,EffectType.Beneficial
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Stacker,3,EffectVisualization.Icon
GE_Bowguy_Talent_CastedProjectileHeavyDamage_StacksMoreDamageAndBounces_Stacker,4,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_IncomingDamage_Debuff,0,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_IncomingDamage_Debuff,1,EffectVisualization.Icon
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_IncomingDamage_Debuff,2,EffectVisualization.IconOnPartyUnitFrame
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_IncomingDamage_Debuff,3,EffectType.Harmful
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_ResetCooldownAndBuff_Proc,0,EffectLogic.System
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_ResetCooldownAndBuff_Proc,1,EffectType.Beneficial
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_ResetCooldownAndBuff_Proc,2,EffectLogic.AlwaysApply
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_ResetCooldownAndBuff_Proc,3,EffectLogic.RemoveOnDeath
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_ResetCooldownAndBuff_Proc,4,EffectType.Magic.Arcane
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_ResetCooldownAndBuff_Proc,5,EffectVisualization.Icon
GE_Bowguy_Talent_ChanneledMultiProjectileDebuff_ResetCooldownAndBuff_Proc,6,EffectVisualization.HeroSuperBuffbar
GE_Bowguy_Talent_IncomingAoeDamageReduction,0,EffectLogic.System
GE_Bowguy_Talent_IncomingAoeDamageReduction,1,EffectType.Beneficial
GE_Bowguy_Talent_IncreasedCritChanceAtLowHealth,0,EffectLogic.AlwaysApply
GE_Bowguy_Talent_IncreasedCritChanceAtLowHealth,1,EffectLogic.System
GE_Bowguy_Talent_IncreasedMovementSpeed,0,EffectLogic.AlwaysApply
GE_Bowguy_Talent_IncreasedMovementSpeed,1,EffectLogic.System
GE_Bowguy_Talent_ReducedIncomingMagicDamage,0,EffectLogic.System
GE_Bowguy_TargetedAoeDamage_Damage,0,EffectType.GeneratesThreat
GE_Bowguy_TargetedAoeDamage_Damage,1,EffectType.Harmful
GE_Bowguy_TargetedAoeDamage_Damage,2,EffectType.Magic.Arcane
GE_Bowguy_TargetedAoeDamage_Damage,3,CustomAssetTags.Bowguy.Talent.TargetedAoeDamage.IncreasedInstantMarkTriggerChance.TargetedAoeDamage
GE_Bowguy_TargetedAoeDamage_MainTargetBuff,0,EffectLogic.System
GE_Bowguy_TargetedAoeDamage_Talent_BuffWhileActive,0,EffectType.Beneficial
GE_Bowguy_TargetedAoeDamage_Talent_BuffWhileActive,1,EffectLogic.RemoveOnDeath
GE_Bowguy_TargetedAoeDamage_Talent_BuffWhileActive,2,EffectType.Magic.Arcane
GE_Bowguy_TargetedAoeDamage_Talent_BuffWhileActive,3,CustomAssetTags.Bowguy.Talent.TargetedAoeDamage.BuffWhileActive
GE_Bowguy_TargetedAoePull_Pull,0,EffectType.GeneratesThreat
GE_Bowguy_TargetedAoePull_Pull,1,EffectType.Harmful
GE_Bowguy_TargetedAoePull_Pull,2,EffectType.Physical
GE_Bowguy_TargetedAoePull_Pull,3,EffectType.Knockback
GE_Bowguy_TargetedAoePull_Pull,4,EffectVisualization.Icon
GE_Bowguy_TargetedAoePull_Pull,5,EffectType.MovementImpairing
GE_Bowguy_TargetedAoePull_Pull,6,EffectLogic.RemoveOnDeath
GE_Bowguy_TargetedAoePull_Slow,0,EffectLogic.RemoveOnDeath
GE_Bowguy_TargetedAoePull_Slow,1,EffectType.Harmful
GE_Bowguy_TargetedAoePull_Slow,2,EffectType.GeneratesThreat
GE_Bowguy_TargetedAoePull_Slow,3,EffectVisualization.IconOnPartyUnitFrame
GE_Bowguy_TargetedAoePull_Slow,4,EffectVisualization.Icon
GE_Bowguy_TargetedAoePull_Slow,5,EffectType.MovementImpairing
GE_CCImmune,0,GameplayEffect.PermanentNotRemovable
GE_CM_BlackburnMantrader_CastedRangedProjectile_SlowDebuff,0,Effect.Debuff
GE_CM_BlackburnMantrader_CastedRangedProjectile_SlowDebuff,1,EffectType.Debuff
GE_CM_BlackburnMantrader_CastedRangedProjectile_SlowDebuff,2,EffectType.Harmful
GE_CM_BlackburnMantrader_CastedRangedProjectile_SlowDebuff,3,EffectType.Magic
GE_CM_BlackburnMantrader_CastedRoot_Debuff,0,Effect.Debuff
GE_CM_BlackburnMantrader_CastedRoot_Debuff,1,EffectType.Debuff
GE_CM_BlackburnMantrader_CastedRoot_Debuff,2,EffectType.Harmful
GE_CM_BlackburnMantrader_CastedRoot_Debuff,3,EffectType.Magic
GE_CM_BlackburnMantrader_MeleeAutoAttack_Damage,0,EffectType.Harmful
GE_CM_BlackburnMantrader_MeleeAutoAttack_Damage,1,EffectType.Physical
GE_CM_BossAina_CastDebuffProjectile_Damage,0,EffectType.Harmful
GE_CM_BossAina_CastDebuffProjectile_Damage,1,EffectType.Magic.Nature
GE_CM_BossAina_CastDebuffProjectile_Debuff,0,EffectType.Debuff
GE_CM_BossAina_CastDebuffProjectile_Debuff,1,EffectType.Harmful
GE_CM_BossAina_CastDebuffProjectile_Debuff,2,EffectVisualization.Icon
GE_CM_BossAina_CastDebuffProjectile_Debuff,3,EffectType.Magic.Nature
GE_CM_BossAina_CastFillerProjectile_Damage,0,EffectType.Harmful
GE_CM_BossAina_CastFillerProjectile_Damage,1,EffectType.Magic.Nature
GE_CM_BossAina_CastHealDebuff_Debuff,0,EffectType.Harmful
GE_CM_BossAina_CastHealDebuff_Debuff,1,EffectType.Debuff
GE_CM_BossAina_CastHealDebuff_Debuff,2,Effect.Debuff
GE_CM_BossAina_CastHealDebuff_Debuff,3,EffectLogic.RemoveOnDeath
GE_CM_BossAina_PlacedSlowAoe_SlowEffect,0,Effect.Debuff
GE_CM_BossAina_PlacedSlowAoe_SlowEffect,1,GameplayEffect.RemoveOnDeath
GE_CM_BossAina_PlacedSlowAoe_SlowEffect,2,EffectType.Debuff
GE_CM_BossAina_PlacedSlowAoe_SlowEffect,3,EffectLogic.RemoveOnDeath
GE_CM_BossAina_PlacedSlowAoe_SlowEffect,4,EffectType.Harmful
GE_CM_BossTroll_AutoAttack_CrushStack,0,Effect.Buff
GE_CM_BossTroll_FallingRocks_Slow,0,GameplayEffect.RemoveOnDeath
GE_CM_BossTroll_FallingRocks_Slow,1,Effect.Debuff
GE_CM_BossWhisperingCore_PlatformAoEDamage_Dot,0,EffectType.Dot
GE_CM_BossWhisperingCore_PlatformAoEDamage_Dot,1,EffectType.Magic
GE_CM_BossWhisperingCore_PlatformAoEDamage_Dot,2,EffectType.Harmful
GE_CM_BossWhisperingCore_TankSlam_Damage,0,EffectType.Harmful
GE_CM_BossWhisperingCore_TankSlam_Damage,1,EffectType.Physical
GE_CM_BossYrsa_Aina_Shared_Enrage_FinalBuff,0,EffectLogic.RemoveOnDeath
