id,ordinal,value
ItemID.HeroItem.Dynamic.Head.B_Haste,0,Level.ID.MythicForest
ItemID.HeroItem.Dynamic.Head.B_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Head.B_Spirit,0,Level.ID.IceCave
ItemID.HeroItem.Dynamic.Head.B_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Head.C_Haste,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Head.C_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Head.C_Spirit,0,Level.ID.MoorCastle
ItemID.HeroItem.Dynamic.Head.C_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Head.SetA_C_Expertise,0,Level.ID.FrozenKingdom
ItemID.HeroItem.Dynamic.Head.SetA_C_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Head.SetB_B_Crit,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Head.SetB_B_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Head.SetC_C_Spirit,0,Level.ID.PirateRaid
ItemID.HeroItem.Dynamic.Head.SetC_C_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Head.SetD_A_Haste,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Head.SetD_A_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.A_Expertise_Crit,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Neck.A_Expertise_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.A_Haste_Expertise,0,Level.ID.SpiderForest
ItemID.HeroItem.Dynamic.Neck.A_Haste_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.A_Haste_Spirit,0,Level.ID.MoorCastle
ItemID.HeroItem.Dynamic.Neck.A_Haste_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.A_Spirit_Expertise,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Neck.A_Spirit_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.A_Spirit_Haste,0,Level.ID.ElfMines
ItemID.HeroItem.Dynamic.Neck.A_Spirit_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.C_Crit_Spirit,0,Level.ID.MythicForest
ItemID.HeroItem.Dynamic.Neck.C_Crit_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.C_Expertise_Crit,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Neck.C_Expertise_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.C_Haste_Crit,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Neck.C_Haste_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.C_Haste_Expertise,0,Level.ID.UrrakMarkets
ItemID.HeroItem.Dynamic.Neck.C_Haste_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.SetA_A_Haste_Crit,0,Level.ID.FrozenKingdom
ItemID.HeroItem.Dynamic.Neck.SetA_A_Haste_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.SetB_C_Expertise_Spirit,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Neck.SetB_C_Expertise_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.SetC_A_Crit_Haste,0,Level.ID.PirateRaid
ItemID.HeroItem.Dynamic.Neck.SetC_A_Crit_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.SetC_C_Spirit_Exertise,0,Level.ID.PirateRaid
ItemID.HeroItem.Dynamic.Neck.SetC_C_Spirit_Exertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Neck.SetD_C_Spirit_Crit,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Neck.SetD_C_Spirit_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Crit_Expertise,0,Level.ID.MoorCastle
ItemID.HeroItem.Dynamic.Ring.A_Crit_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Crit_Haste,0,Level.ID.ElfMines
ItemID.HeroItem.Dynamic.Ring.A_Crit_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Expertise_Haste,0,Level.ID.NightPatrol
ItemID.HeroItem.Dynamic.Ring.A_Expertise_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Expertise_Spirit,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Ring.A_Expertise_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Haste_Expertise,0,Level.ID.SnowPeak
ItemID.HeroItem.Dynamic.Ring.A_Haste_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Haste_Spirit,0,Level.ID.FrozenKingdom
ItemID.HeroItem.Dynamic.Ring.A_Haste_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Spirit_Crit,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Ring.A_Spirit_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Spirit_Expertise,0,Level.ID.UrrakMarkets
ItemID.HeroItem.Dynamic.Ring.A_Spirit_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.A_Spirit_Haste,0,Level.ID.IceCave
ItemID.HeroItem.Dynamic.Ring.A_Spirit_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.C_Crit_Spirit,0,Level.ID.PirateRaid
ItemID.HeroItem.Dynamic.Ring.C_Crit_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.C_Expertise_Crit,0,Level.ID.SpiderForest
ItemID.HeroItem.Dynamic.Ring.C_Expertise_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.C_Haste_Crit,0,Level.ID.DesertDunes
ItemID.HeroItem.Dynamic.Ring.C_Haste_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.C_Haste_Expertise,0,Level.ID.MythicForest
ItemID.HeroItem.Dynamic.Ring.C_Haste_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.C_Spirit_Haste,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Ring.C_Spirit_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetA_C_Expertise_Crit,0,Level.ID.IceCave
ItemID.HeroItem.Dynamic.Ring.SetA_C_Expertise_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetA_C_Spirit_Expertise,0,Level.ID.ElfMines
ItemID.HeroItem.Dynamic.Ring.SetA_C_Spirit_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetB_A_Sprit_Crit,0,Level.ID.MythicForest
ItemID.HeroItem.Dynamic.Ring.SetB_A_Sprit_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetB_C_Haste_Expertise,0,Level.ID.UrrakMarkets
ItemID.HeroItem.Dynamic.Ring.SetB_C_Haste_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetC_C_Expertise_Crit,0,Level.ID.SpiderForest
ItemID.HeroItem.Dynamic.Ring.SetC_C_Expertise_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetC_C_Spirit_Crit,0,Level.ID.NightPatrol
ItemID.HeroItem.Dynamic.Ring.SetC_C_Spirit_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetD_A_Spirit_Haste,0,Level.ID.DesertDunes
ItemID.HeroItem.Dynamic.Ring.SetD_A_Spirit_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetD_C_Crit_Haste,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Ring.SetD_C_Crit_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetE_A_Expertise_Crit,0,Level.ID.MoorCastle
ItemID.HeroItem.Dynamic.Ring.SetE_A_Expertise_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Ring.SetE_C_Haste_Spirit,0,Level.ID.SnowPeak
ItemID.HeroItem.Dynamic.Ring.SetE_C_Haste_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.A_Crit,0,Level.ID.IceCave
ItemID.HeroItem.Dynamic.Shoulders.A_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.A_Expertise,0,Level.ID.SpiderForest
ItemID.HeroItem.Dynamic.Shoulders.A_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.A_Haste,0,Level.ID.MoorCastle
ItemID.HeroItem.Dynamic.Shoulders.A_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.A_Spirit,0,Level.ID.UrrakMarkets
ItemID.HeroItem.Dynamic.Shoulders.A_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.B_Crit,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Shoulders.B_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.B_Expertise,0,Level.ID.SnowPeak
ItemID.HeroItem.Dynamic.Shoulders.B_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.B_Haste,0,Level.ID.PirateRaid
ItemID.HeroItem.Dynamic.Shoulders.B_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.C_Expertise,0,Level.ID.NightPatrol
ItemID.HeroItem.Dynamic.Shoulders.C_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.C_Haste,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Shoulders.C_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.SetA_B_Spirit,0,Level.ID.FrozenKingdom
ItemID.HeroItem.Dynamic.Shoulders.SetA_B_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.SetB_C_Expertise,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Shoulders.SetB_C_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.SetC_B_Spirit,0,Level.ID.PirateRaid
ItemID.HeroItem.Dynamic.Shoulders.SetC_B_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Shoulders.SetD_C_Crit,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Shoulders.SetD_C_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.A_Crit,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Waist.A_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.A_Haste,0,Level.ID.FrozenKingdom
ItemID.HeroItem.Dynamic.Waist.A_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.A_Spirit,0,Level.ID.ElfMines
ItemID.HeroItem.Dynamic.Waist.A_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.B_Expertise,0,Level.ID.MoorCastle
ItemID.HeroItem.Dynamic.Waist.B_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.B_Haste,0,Level.ID.MythicForest
ItemID.HeroItem.Dynamic.Waist.B_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.B_Spirit,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Waist.B_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.C_Crit,0,Level.ID.UrrakMarkets
ItemID.HeroItem.Dynamic.Waist.C_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.C_Haste,0,Level.ID.NightPatrol
ItemID.HeroItem.Dynamic.Waist.C_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.C_Spirit,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Waist.C_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.SetA_C_Expertise,0,Level.ID.FrozenKingdom
ItemID.HeroItem.Dynamic.Waist.SetA_C_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.SetB_A_Crit,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Waist.SetB_A_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.SetC_A_Haste,0,Level.ID.PirateRaid
ItemID.HeroItem.Dynamic.Waist.SetC_A_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Waist.SetD_B_Expertise,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Waist.SetD_B_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.A_Expertise,0,Level.ID.NightPatrol
ItemID.HeroItem.Dynamic.Wrist.A_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.A_Spirit,0,Level.ID.MythicForest
ItemID.HeroItem.Dynamic.Wrist.A_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.B_Crit,0,Level.ID.DemonicRitual
ItemID.HeroItem.Dynamic.Wrist.B_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.B_Haste,0,Level.ID.ElfMines
ItemID.HeroItem.Dynamic.Wrist.B_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.C_Crit,0,Level.ID.SnowPeak
ItemID.HeroItem.Dynamic.Wrist.C_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.C_Expertise,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Wrist.C_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.C_Haste,0,Level.ID.VikingVillageAttack
ItemID.HeroItem.Dynamic.Wrist.C_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.C_Spirit,0,Level.ID.SpiderForest
