id,ordinal,value
GA_Meiko_HighDamageCleave_C,0,Power
GA_Meiko_MeleeDamageImmediateSelfBuff_C,0,Core
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,0,Core
GA_Meiko_MeleeDamageSelfBuff_C,0,Core
GA_Meiko_MeleeDown_C,0,Basic
GA_Meiko_MeleeLeft_C,0,Basic
GA_Meiko_MeleeRight_C,0,Basic
GA_Meiko_MoveToLocationAoeDamage_C,0,Major
GA_Meiko_TauntTotem,0,Major
GA_Mosse_CastedSingleTargetProjectile_C,0,Casted
GA_Mosse_CastedSingleTargetProjectile_C,1,Basic
GA_Mosse_DurationalAoeHealPlacement_C,0,Power
GA_Mosse_ExplosiveMinion_C,0,Core
GA_Mosse_HealingAoeTotem,0,Power
GA_Mosse_PinkButterfly_Double,0,Core
GA_Mosse_PinkButterfly_Simple,0,Core
GA_Mosse_PlacedAoeBuff,0,Major
GA_Mosse_ProjectileTurrets,0,Core
GA_Mosse_SharedHealthBuff_C,0,Spirit
GA_Mosse_SingleTargetCastedDamageReduction,0,Major
GA_Mosse_TurretChannelHeal,0,Control
GA_Rime_AutoProjectileOnResourceGainBuff,0,Major
GA_Rime_CastedDebuffAoeDamage,0,Casted
GA_Rime_CastedDebuffAoeDamage,1,Core
GA_Rime_CastedProjectileDamageFiller,0,Casted
GA_Rime_CastedProjectileDamageFiller,1,Basic
GA_Rime_CastedProjectileDamageOrbSpender,0,Casted
GA_Rime_CastedProjectileDamageOrbSpender,1,Power
GA_Rime_ChanneledBeamSingleDamage,0,Channeled
GA_Rime_ChanneledBeamSingleDamage,1,Core
GA_Rime_DamageAsAoeHealingBuff,0,Major
GA_Rime_FullResourcesSelfBuff,0,Spirit
GA_Rime_InstantConeKnockback_C,0,Control
GA_Rime_InstantSingleDamage,0,Basic
GA_Rime_OnTargetPulsatingAoe_C,0,Power
GA_Rime_Talent_SpendersSwap_MultiTargets,0,Power
GA_Rime_Talent_SpendersSwap_SingleTarget,0,Power
GA_Rime_TargetedPeriodicProjectileAoe,0,Major
GA_Sune_AoeMelee,0,Core
GA_Sune_AtTargetInstantAoe,0,Core
GA_Sune_BuffedTargetedCastedHealOrDamage,0,Major
GA_Sune_CastedSingleTargetHeal,0,Casted
GA_Sune_CastedSingleTargetHeal,1,Core
GA_Sune_DroppedPulseAoe,0,Power
GA_Sune_InstantCleaveMelee,0,Basic
GA_Sune_InstantConeStunAndPull,0,Control
GA_Sune_InstantSingleTargetHealOrDamage,0,Casted
GA_Sune_InstantSingleTargetHealOrDamage,1,Power
GA_Sune_SelfImmunityAndAoeHeal,0,Spirit
GA_Sune_SingleTargetFillerMelee,0,Basic
GA_Sune_TargetedCastedHealOrDamage,0,Casted
GA_Sune_TargetedCastedHealOrDamage,1,Core
GA_Vigor_CastedSingleTargetDamage_C,0,Casted
GA_Vigor_CastedSingleTargetDamage_C,1,Basic
GA_Vigor_CastedSingleTargetHeal_C,0,Casted
GA_Vigor_CastedSingleTargetHeal_C,1,Core
GA_Vigor_DamageReductionAndImmunityBuff_C,0,Major
GA_Vigor_InstantAoeHeal_C,0,Core
GA_Vigor_InstantFrontalConeDamageHeal_C,0,Core
GA_Vigor_InstantResourceGain,0,Major
GA_Vigor_PartyHealAndSelfBuff_C,0,Spirit
GA_Vigor_SingleTargetAbsorb,0,Power
GA_Vigor_SingleTargetChargedHot_C,0,Power
GA_Vigor_SingleTargetDot_C,0,Power
GA_Vigor_SkillshotAoeProjectile,0,Power
GA_Warmaster_AoeIncite,0,Control
GA_Warmaster_BouncyProjectile_C,0,Core
GA_Warmaster_HeavyMelee_C,0,Basic
GA_Warmaster_InstantMeleeCleave,0,Power
GA_Warmaster_LightMelee_C,0,Basic
GA_Warmaster_MeleeAoeSlow_C,0,Power
GA_Warmaster_MeleeCleave_C,0,Core
GA_Warmaster_MoveSpeedBuff,0,Major
GA_Warmaster_NoResourceLossSelfBuff_C,0,Major
GA_Warmaster_ShieldSelfBuff,0,Spirit
