id,ordinal,value
GA_Firemage_CastedPlacedAoe,4,AbilityPrio.Default
GA_Firemage_CastedPlacedAoe,5,AbilityType.Skill.Offensive
GA_Firemage_CastedPlacedAoe,6,CustomAssetTags.Firemage.CastedPlacedAoe.Ability
GA_Firemage_CastedPlacedAoe,7,AbilityType.Major
GA_Firemage_CastedSingleDot2_C,0,AbilityType.Dot
GA_Firemage_CastedSingleDot2_C,1,AbilityType.Magic.Fire
GA_Firemage_CastedSingleDot2_C,2,AbilityType.Ranged
GA_Firemage_CastedSingleDot2_C,3,AbilityPrio.Default
GA_Firemage_CastedSingleDot2_C,4,AbilityType.Skill.Offensive
GA_Firemage_CastedSingleDot2_C,5,AbilityType.Targeted
GA_Firemage_CastedSingleDot2_C,6,AbilityType.Core
GA_Firemage_CastedSingleHeavyDot_C,0,AbilityType.Casted
GA_Firemage_CastedSingleHeavyDot_C,1,AbilityType.Dot
GA_Firemage_CastedSingleHeavyDot_C,2,AbilityType.Magic.Fire
GA_Firemage_CastedSingleHeavyDot_C,3,AbilityType.Ranged
GA_Firemage_CastedSingleHeavyDot_C,4,AbilityPrio.Default
GA_Firemage_CastedSingleHeavyDot_C,5,AbilityType.Skill.Offensive
GA_Firemage_CastedSingleHeavyDot_C,6,AbilityType.Targeted
GA_Firemage_CastedSingleHeavyDot_C,7,AbilityType.Core
GA_Firemage_ChanneledForwardAoeDamage,0,AbilityType.Aoe
GA_Firemage_ChanneledForwardAoeDamage,1,AbilityType.Channeled
GA_Firemage_ChanneledForwardAoeDamage,2,AbilityType.Magic.Fire
GA_Firemage_ChanneledForwardAoeDamage,3,AbilityPrio.Default
GA_Firemage_ChanneledForwardAoeDamage,4,AbilityType.Skill.Offensive
GA_Firemage_ChanneledForwardAoeDamage,5,AbilityType.Spirit
GA_Firemage_DashForward,0,AbilityType.Skill
GA_Firemage_DashForward,1,AbilityPrio.Default
GA_Firemage_DashForward,2,AbilityType.Movement
GA_Firemage_Firefrogs,0,AbilityType.Magic.Fire
GA_Firemage_Firefrogs,1,AbilityPrio.Default
GA_Firemage_Firefrogs,2,AbilityType.Skill.Offensive
GA_Firemage_Firefrogs,3,AbilityType.Targeted
GA_Firemage_Firefrogs,4,AbilityType.Core
GA_Firemage_InstantDotSpread,0,AbilityType.Magic.Fire
GA_Firemage_InstantDotSpread,1,AbilityType.Ranged
GA_Firemage_InstantDotSpread,2,AbilityPrio.Default
GA_Firemage_InstantDotSpread,3,AbilityType.Skill.Offensive
GA_Firemage_InstantDotSpread,4,CustomAssetTags.Firemage.InstantDotSpread.Ability
GA_Firemage_InstantDotSpread,5,AbilityType.Major
GA_Firemage_InstantMultiTargetDot_C,0,AbilityType.Magic.Fire
GA_Firemage_InstantMultiTargetDot_C,1,AbilityType.Skill.Offensive
GA_Firemage_InstantMultiTargetDot_C,2,AbilityType.Targeted
GA_Firemage_InstantMultiTargetDot_C,3,AbilityPrio.Default
GA_Firemage_InstantMultiTargetDot_C,4,AbilityType.Major
GA_Firemage_InstantSingleDisorient,0,AbilityType.CrowdControl
GA_Firemage_InstantSingleDisorient,1,AbilityType.Magic.Fire
GA_Firemage_InstantSingleDisorient,2,AbilityType.Ranged
GA_Firemage_InstantSingleDisorient,3,AbilityType.Skill.Offensive
GA_Firemage_InstantSingleDisorient,4,AbilityType.Targeted
GA_Firemage_InstantSingleDisorient,5,AbilityType.TrackCooldown
GA_Firemage_InstantSingleDisorient,6,AbilityPrio.Default
GA_Firemage_InstantSingleDisorient,7,AbilityType.Control
GA_Firemage_InstantSingleInterrupt,0,AbilityType.CrowdControl
GA_Firemage_InstantSingleInterrupt,1,AbilityType.Ranged
GA_Firemage_InstantSingleInterrupt,2,AbilityPrio.High
GA_Firemage_InstantSingleInterrupt,3,AbilityType.Magic.Fire
GA_Firemage_InstantSingleInterrupt,4,AbilityType.Interrupt
GA_Firemage_InstantSingleInterrupt,5,AbilityType.Targeted
GA_Firemage_InstantSingleInterrupt,6,AbilityType.Skill
GA_Firemage_InstantSingleInterrupt,7,AbilityType.Utility
GA_Firemage_PlacedProjectileAoe,0,AbilityType.Aoe
GA_Firemage_PlacedProjectileAoe,1,AbilityType.Magic.Fire
GA_Firemage_PlacedProjectileAoe,2,AbilityType.Ranged
GA_Firemage_PlacedProjectileAoe,3,AbilityPrio.Default
GA_Firemage_PlacedProjectileAoe,4,AbilityType.Skill.Offensive
GA_Firemage_PlacedProjectileAoe,5,AbilityType.Core
GA_Firemage_SelfDefenceBuff,0,AbilityType.Buff
GA_Firemage_SelfDefenceBuff,1,AbilityType.Skill
GA_Firemage_SelfDefenceBuff,2,AbilityType.Magic.Fire
GA_Firemage_SelfDefenceBuff,3,AbilityType.TrackCooldown
GA_Firemage_SelfDefenceBuff,4,CustomAssetTags.Firemage.SelfDefenceBuff.Ability
GA_Firemage_SelfDefenceBuff,5,AbilityPrio.High
GA_Firemage_SelfDefenceBuff,6,AbilityType.Defensive
GA_Gunde_BasicSingleTargetAttack,0,AbilityType.Physical
GA_Gunde_BasicSingleTargetAttack,1,AbilityType.Skill.Offensive
GA_Gunde_BasicSingleTargetAttack,2,AbilityType.Targeted
GA_Gunde_BasicSingleTargetAttack,3,AbilityPrio.Default
GA_Gunde_BasicSingleTargetAttack,4,CustomAssetTags.Gunde.BasicSingleTargetAttack.Ability
GA_Gunde_BasicSingleTargetAttack,5,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_BasicSingleTargetAttack,6,AbilityType.Basic
GA_Gunde_DamageReductionSelfBuff,0,AbilityType.Buff
GA_Gunde_DamageReductionSelfBuff,1,AbilityType.Physical
GA_Gunde_DamageReductionSelfBuff,2,AbilityType.Skill
GA_Gunde_DamageReductionSelfBuff,3,AbilityType.TrackCooldown
GA_Gunde_DamageReductionSelfBuff,4,AbilityPrio.Default
GA_Gunde_DamageReductionSelfBuff,5,CustomAssetTags.Gunde.DamageReductionSelfBuff.Ability
GA_Gunde_DamageReductionSelfBuff,6,AbilityType.Defensive
GA_Gunde_DashAttack,0,AbilityLogic.AtomicExecution
GA_Gunde_DashAttack,1,AbilityPrio.High
GA_Gunde_DashAttack,2,AbilityType.Skill.Offensive
GA_Gunde_DashAttack,3,AbilityType.Movement
GA_Gunde_DotTransfer,0,AbilityType.Skill.Offensive
GA_Gunde_DotTransfer,1,AbilityType.Targeted
GA_Gunde_DotTransfer,2,AbilityPrio.High
GA_Gunde_DotTransfer,3,AbilityType.Physical
GA_Gunde_DotTransfer,4,CustomAssetTags.Gunde.NotRelevantForExtraDotDamageGain
GA_Gunde_DotTransfer,5,CustomAssetTags.Gunde.DotTransfer.Ability
GA_Gunde_DotTransfer,6,AbilityType.Utility
GA_Gunde_DurationalAoeDotAndBuff,0,AbilityPrio.Default
GA_Gunde_DurationalAoeDotAndBuff,1,AbilityType.Aoe
GA_Gunde_DurationalAoeDotAndBuff,2,AbilityType.Buff
GA_Gunde_DurationalAoeDotAndBuff,3,AbilityType.Skill
GA_Gunde_DurationalAoeDotAndBuff,4,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_DurationalAoeDotAndBuff,5,AbilityType.Spirit
GA_Gunde_ExtraDotDamageBuff,0,AbilityType.Buff
GA_Gunde_ExtraDotDamageBuff,1,AbilityType.Physical
GA_Gunde_ExtraDotDamageBuff,2,AbilityType.Skill
GA_Gunde_ExtraDotDamageBuff,3,AbilityPrio.Default
GA_Gunde_ExtraDotDamageBuff,4,AbilityType.Major
GA_Gunde_HeavyMeleeDotBased,0,AbilityType.Physical
GA_Gunde_HeavyMeleeDotBased,1,AbilityType.Skill.Offensive
GA_Gunde_HeavyMeleeDotBased,2,AbilityType.Targeted
GA_Gunde_HeavyMeleeDotBased,3,AbilityPrio.Default
GA_Gunde_HeavyMeleeDotBased,4,CustomAssetTags.Gunde.HeavyMeleeDotBased.Ability
GA_Gunde_HeavyMeleeDotBased,5,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_HeavyMeleeDotBased,6,AbilityType.Core
GA_Gunde_HeavyMeleeDotBoost,0,AbilityType.Physical
GA_Gunde_HeavyMeleeDotBoost,1,AbilityType.Skill.Offensive
GA_Gunde_HeavyMeleeDotBoost,2,AbilityType.Targeted
GA_Gunde_HeavyMeleeDotBoost,3,AbilityPrio.Default
GA_Gunde_HeavyMeleeDotBoost,4,CustomAssetTags.Gunde.HeavyMeleeDotBoost.Ability
GA_Gunde_HeavyMeleeDotBoost,5,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_HeavyMeleeDotBoost,6,AbilityType.Power
GA_Gunde_InstantAoeDot,0,AbilityType.Physical
GA_Gunde_InstantAoeDot,1,AbilityType.Skill.Offensive
GA_Gunde_InstantAoeDot,2,AbilityPrio.Default
GA_Gunde_InstantAoeDot,3,AbilityType.Aoe
GA_Gunde_InstantAoeDot,4,CustomAssetTags.Gunde.InstantAoeDot.Ability
GA_Gunde_InstantAoeDot,5,CustomAssetTags.Gunde.NotRelevantForExtraDotDamageGain
GA_Gunde_InstantAoeDot,6,AbilityType.Major
GA_Gunde_InstantAoeWithBuff,0,AbilityType.Aoe
GA_Gunde_InstantAoeWithBuff,1,AbilityType.Physical.Bleed
GA_Gunde_InstantAoeWithBuff,2,AbilityType.Skill.Offensive
GA_Gunde_InstantAoeWithBuff,3,AbilityType.Targeted
GA_Gunde_InstantAoeWithBuff,4,AbilityPrio.Default
GA_Gunde_InstantAoeWithBuff,5,CustomAssetTags.Gunde.InstantAoeWithBuff.Ability
GA_Gunde_InstantAoeWithBuff,6,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_InstantAoeWithBuff,7,AbilityType.Core
GA_Gunde_InstantWhirlwindAoe,0,AbilityType.Aoe
GA_Gunde_InstantWhirlwindAoe,1,AbilityType.Physical.Bleed
GA_Gunde_InstantWhirlwindAoe,2,AbilityType.Skill.Offensive
GA_Gunde_InstantWhirlwindAoe,3,AbilityType.Targeted
GA_Gunde_InstantWhirlwindAoe,4,AbilityPrio.Default
GA_Gunde_InstantWhirlwindAoe,5,CustomAssetTags.Gunde.InstantWhirlwindAoe.Ability
GA_Gunde_InstantWhirlwindAoe,6,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_InstantWhirlwindAoe,7,AbilityType.Basic
GA_Gunde_JumpToLocation,0,AbilityType.Movement
GA_Gunde_JumpToLocation,1,AbilityType.Aoe
GA_Gunde_JumpToLocation,2,AbilityType.Physical
GA_Gunde_JumpToLocation,3,AbilityType.Skill.Offensive
GA_Gunde_JumpToLocation,4,AbilityPrio.High
GA_Gunde_JumpToLocation,5,AbilityType.TrackCooldown
GA_Gunde_MeleeAutoAttack,0,AbilityType.Physical
GA_Gunde_MeleeAutoAttack,1,AbilityType.Skill.Offensive
GA_Gunde_MeleeAutoAttack,2,AbilityPrio.Low
GA_Gunde_MeleeAutoAttack,3,AbilityType.AutoAttack
GA_Gunde_SingleTargetInterrupt,0,AbilityType.Interrupt
GA_Gunde_SingleTargetInterrupt,1,AbilityType.Targeted
GA_Gunde_SingleTargetInterrupt,2,AbilityPrio.High
GA_Gunde_SingleTargetInterrupt,3,AbilityType.Physical
GA_Gunde_SingleTargetInterrupt,4,CustomAssetTags.Gunde.NotRelevantForExtraDotDamageGain
GA_Gunde_SingleTargetInterrupt,5,AbilityType.Skill
GA_Gunde_SingleTargetInterrupt,6,AbilityType.Utility
GA_Gunde_SingleTargetPull,0,AbilityType.Physical
GA_Gunde_SingleTargetPull,1,AbilityType.Ranged
GA_Gunde_SingleTargetPull,2,AbilityType.CrowdControl
GA_Gunde_SingleTargetPull,3,AbilityType.Skill.Offensive
GA_Gunde_SingleTargetPull,4,AbilityType.Targeted
GA_Gunde_SingleTargetPull,5,AbilityType.TrackCooldown
GA_Gunde_SingleTargetPull,6,AbilityPrio.Default
GA_Gunde_SingleTargetPull,7,AbilityType.Control
GA_Gunde_Talent_DotTransfer_Aoe,0,AbilityType.Interrupt
GA_Gunde_Talent_DotTransfer_Aoe,1,AbilityType.Skill.Offensive
GA_Gunde_Talent_DotTransfer_Aoe,2,AbilityType.Targeted
GA_Gunde_Talent_DotTransfer_Aoe,3,AbilityPrio.High
GA_Gunde_Talent_DotTransfer_Aoe,4,AbilityType.Physical
GA_Gunde_Talent_DotTransfer_Aoe,5,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_TargetedAoeProjectile,0,AbilityType.Physical
GA_Gunde_TargetedAoeProjectile,1,AbilityType.Skill.Offensive
GA_Gunde_TargetedAoeProjectile,2,AbilityType.Targeted
GA_Gunde_TargetedAoeProjectile,3,AbilityPrio.Default
GA_Gunde_TargetedAoeProjectile,4,CustomAssetTags.Gunde.TargetedAoeProjectile.Ability
GA_Gunde_TargetedAoeProjectile,5,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.RelevantAbility
GA_Gunde_TargetedAoeProjectile,6,AbilityType.Power
GA_Ink_AoeAttack_C,0,AbilityPrio.Default
GA_Ink_AoeAttack_C,1,AbilityType.Physical
GA_Ink_AoeAttack_C,2,AbilityType.Aoe
GA_Ink_AoeAttack_C,3,AbilityType.Channeled
GA_Ink_AoeAttack_C,4,AbilityType.Skill.Offensive
GA_Ink_AoeAttack_C,5,CustomAssetTags.Ink.AoeAttack.Ability
GA_Ink_AoeAttack_C,6,AbilityType.Power
GA_Ink_AoeFear_C,0,AbilityType.Aoe
GA_Ink_AoeFear_C,1,AbilityType.CrowdControl
GA_Ink_AoeFear_C,2,AbilityType.Skill.Offensive
GA_Ink_AoeFear_C,3,AbilityType.TrackCooldown
GA_Ink_AoeFear_C,4,AbilityPrio.Default
GA_Ink_AoeFear_C,5,AbilityType.Control
GA_Ink_AutoAttackBuff_Attack_C,0,AbilityLogic.AtomicExecution
GA_Ink_AutoAttackBuff_Attack_C,1,AbilityPrio.Low
GA_Ink_AutoAttackBuff_Attack_C,2,AbilityType.Physical
GA_Ink_AutoAttackBuff_Attack_C,3,AbilityType.Skill.Offensive
GA_Ink_AutoAttackBuff_Attack_C,4,AbilityType.Targeted
GA_Ink_AutoAttackBuff_Attack_C,5,AbilityType.Core
GA_Ink_AutoAttackBuff_C,0,AbilityType.Skill
GA_Ink_AutoAttackBuff_C,1,CustomAssetTags.Ink.AutoAttackBuff.Ability
GA_Ink_AutoAttackBuff_C,2,AbilityType.Core
GA_Ink_AutoAttackBuff_InstantAttack_C,0,CustomAssetTags.Ink.AutoAttackBuff.Ability
GA_Ink_AutoAttackBuff_InstantAttack_C,1,AbilityType.Skill.Offensive
GA_Ink_AutoAttackBuff_InstantAttack_C,2,AbilityType.Physical
GA_Ink_AutoAttackBuff_InstantAttack_C,3,AbilityType.Targeted
GA_Ink_AutoAttackBuff_InstantAttack_C,4,AbilityPrio.Default
GA_Ink_AutoAttackBuff_InstantAttack_C,5,AbilityType.Core
GA_Ink_BouncyProjectile_C,0,AbilityPrio.Default
GA_Ink_BouncyProjectile_C,1,AbilityType.Ranged
GA_Ink_BouncyProjectile_C,2,AbilityType.Magic.Lightning
GA_Ink_BouncyProjectile_C,3,AbilityType.Skill.Offensive
GA_Ink_BouncyProjectile_C,4,AbilityType.Targeted
GA_Ink_BouncyProjectile_C,5,AbilityType.Core
GA_Ink_ChargedBuff_C,0,AbilityType.Skill
GA_Ink_ChargedBuff_C,1,AbilityType.Magic.Lightning
GA_Ink_ChargedBuff_C,2,AbilityPrio.Default
GA_Ink_ChargedBuff_C,3,CustomAssetTags.Ink.ChargedBuff.Ability
GA_Ink_ChargedBuff_C,4,AbilityType.Major
GA_Ink_CleaveAttack_C,0,AbilityType.Physical
GA_Ink_CleaveAttack_C,1,AbilityType.Aoe
GA_Ink_CleaveAttack_C,2,AbilityPrio.Default
GA_Ink_CleaveAttack_C,3,AbilityType.Skill.Offensive
GA_Ink_CleaveAttack_C,4,AbilityType.Targeted
GA_Ink_CleaveAttack_C,5,CustomAssetTags.Ink.CleaveAttack.Ability
GA_Ink_CleaveAttack_C,6,AbilityType.Basic
GA_Ink_CostReductionBuff_C,0,AbilityType.Skill
GA_Ink_CostReductionBuff_C,1,AbilityType.Buff
GA_Ink_CostReductionBuff_C,2,AbilityPrio.High
GA_Ink_CostReductionBuff_C,3,AbilityType.Major
GA_Ink_EnhancedChargedBuff,0,AbilityType.Buff
GA_Ink_EnhancedChargedBuff,1,AbilityType.Magic.Lightning
GA_Ink_EnhancedChargedBuff,2,AbilityPrio.High
GA_Ink_EnhancedChargedBuff,3,AbilityType.TrackCooldown
GA_Ink_EnhancedChargedBuff,4,AbilityType.Skill.Offensive
GA_Ink_EnhancedChargedBuff,5,AbilityType.Spirit
GA_Ink_HeavySingleTargetAttack_C,0,AbilityPrio.Default
GA_Ink_HeavySingleTargetAttack_C,1,AbilityType.Physical
GA_Ink_HeavySingleTargetAttack_C,2,AbilityType.Skill.Offensive
GA_Ink_HeavySingleTargetAttack_C,3,AbilityType.Targeted
GA_Ink_HeavySingleTargetAttack_C,4,CustomAssetTags.Ink.HeavySingleTargetAttack.Ability
GA_Ink_HeavySingleTargetAttack_C,5,AbilityType.Power
GA_Ink_LowHealthSingleTargetResourceDamage_C,0,AbilityPrio.Default
GA_Ink_LowHealthSingleTargetResourceDamage_C,1,AbilityType.Physical
GA_Ink_LowHealthSingleTargetResourceDamage_C,2,AbilityType.Skill.Offensive
GA_Ink_LowHealthSingleTargetResourceDamage_C,3,AbilityType.Targeted
GA_Ink_LowHealthSingleTargetResourceDamage_C,4,AbilityType.Power
GA_Ink_MeleeAutoAttack_C,0,AbilityType.AutoAttack
GA_Ink_MeleeAutoAttack_C,1,AbilityPrio.Low
GA_Ink_MeleeAutoAttack_C,2,AbilityLogic.AtomicExecution
GA_Ink_MeleeAutoAttack_C,3,AbilityType.Physical
GA_Ink_MeleeAutoAttack_C,4,AbilityType.Skill.Offensive
GA_Ink_MeleeInterrupt_C,0,AbilityType.Interrupt
GA_Ink_MeleeInterrupt_C,1,AbilityPrio.High
GA_Ink_MeleeInterrupt_C,2,AbilityType.Physical
GA_Ink_MeleeInterrupt_C,3,AbilityType.Skill
GA_Ink_MeleeInterrupt_C,4,AbilityType.Utility
GA_Ink_MoveToLocationAoeDamage_C,0,AbilityType.Aoe
GA_Ink_MoveToLocationAoeDamage_C,1,AbilityType.Physical
GA_Ink_MoveToLocationAoeDamage_C,2,AbilityType.Skill.Offensive
GA_Ink_MoveToLocationAoeDamage_C,3,AbilityPrio.High
GA_Ink_MoveToLocationAoeDamage_C,4,AbilityType.TrackCooldown
